,epi_week,date,country,state,city,ibgeID,cod_RegiaoDeSaude,name_RegiaoDeSaude,newDeaths,deaths,newCases,totalCases,deaths_per_100k_inhabitants,totalCases_per_100k_inhabitants,deaths_by_totalCases,_source,last_info_date
677022,37,2020-09-09,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,1,1,1,134,4.78538,641.24037,0.00746,SES,2020-11-27
677638,37,2020-09-09,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,27,0.0,666.83132,0.0,SES,2020-11-27
677815,37,2020-09-09,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,0,45,0.0,1140.39534,0.0,SES,2020-11-27
677900,37,2020-09-09,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,13,0.0,377.79715,0.0,SES,2020-11-27
678110,37,2020-09-09,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,0,0,23,0.0,224.98288,0.0,SES,2020-11-27
679177,37,2020-09-09,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,2,0,34,15.31042,260.27712,0.058820000000000004,SES,2020-11-27
679345,37,2020-09-09,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,0,0,49,0.0,959.0918,0.0,SES,2020-11-27
679743,37,2020-09-09,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,1,0,16,11.54734,184.75751,0.0625,SES,2020-11-27
680264,37,2020-09-09,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,2,0,29,44.7828,649.35065,0.06897,SES,2020-11-27
680486,37,2020-09-09,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,1,0,18,11.01322,198.23789,0.055560000000000005,SES,2020-11-27
680620,37,2020-09-09,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,0,32,0.0,277.29636,0.0,SES,2020-11-27
680743,37,2020-09-09,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,0,8,0.0,175.36168,0.0,SES,2020-11-27
680865,37,2020-09-09,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,4,0,59,46.16805,680.97876,0.0678,SES,2020-11-27
681438,37,2020-09-09,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,14,1,551,15.47013,608.85996,0.02541,SES,2020-11-27
681737,37,2020-09-09,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,0,16,12.3885,198.21606,0.0625,SES,2020-11-27
682550,37,2020-09-10,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,1,14,0,740,10.12995,535.4403599999999,0.01892,SES,2020-11-27
682610,37,2020-09-10,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,1,0,134,4.78538,641.24037,0.00746,SES,2020-11-27
683226,37,2020-09-10,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,27,0.0,666.83132,0.0,SES,2020-11-27
683403,37,2020-09-10,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,5,50,0.0,1267.1059300000002,0.0,SES,2020-11-27
683488,37,2020-09-10,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,13,0.0,377.79715,0.0,SES,2020-11-27
683698,37,2020-09-10,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,0,0,23,0.0,224.98288,0.0,SES,2020-11-27
684765,37,2020-09-10,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,2,3,37,15.31042,283.24275,0.05405,SES,2020-11-27
684933,37,2020-09-10,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,0,0,49,0.0,959.0918,0.0,SES,2020-11-27
685331,37,2020-09-10,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,1,0,16,11.54734,184.75751,0.0625,SES,2020-11-27
685852,37,2020-09-10,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,2,0,29,44.7828,649.35065,0.06897,SES,2020-11-27
686074,37,2020-09-10,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,1,0,18,11.01322,198.23789,0.055560000000000005,SES,2020-11-27
686208,37,2020-09-10,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,1,33,0.0,285.96187000000003,0.0,SES,2020-11-27
686331,37,2020-09-10,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,0,8,0.0,175.36168,0.0,SES,2020-11-27
686453,37,2020-09-10,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,4,0,59,46.16805,680.97876,0.0678,SES,2020-11-27
687026,37,2020-09-10,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,14,3,554,15.47013,612.1749900000001,0.025269999999999997,SES,2020-11-27
687325,37,2020-09-10,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,0,16,12.3885,198.21606,0.0625,SES,2020-11-27
688138,37,2020-09-11,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,14,26,766,10.12995,554.2531299999999,0.01828,SES,2020-11-27
688198,37,2020-09-11,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,1,0,134,4.78538,641.24037,0.00746,SES,2020-11-27
688814,37,2020-09-11,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,27,0.0,666.83132,0.0,SES,2020-11-27
688991,37,2020-09-11,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,0,50,0.0,1267.1059300000002,0.0,SES,2020-11-27
689076,37,2020-09-11,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,13,0.0,377.79715,0.0,SES,2020-11-27
689286,37,2020-09-11,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,0,20,43,0.0,420.62017000000003,0.0,SES,2020-11-27
690353,37,2020-09-11,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,2,0,37,15.31042,283.24275,0.05405,SES,2020-11-27
690521,37,2020-09-11,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,0,0,49,0.0,959.0918,0.0,SES,2020-11-27
690919,37,2020-09-11,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,1,0,16,11.54734,184.75751,0.0625,SES,2020-11-27
691440,37,2020-09-11,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,2,0,29,44.7828,649.35065,0.06897,SES,2020-11-27
691662,37,2020-09-11,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,1,2,20,11.01322,220.26432000000003,0.05,SES,2020-11-27
691796,37,2020-09-11,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,1,34,0.0,294.62737999999996,0.0,SES,2020-11-27
691919,37,2020-09-11,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,0,8,0.0,175.36168,0.0,SES,2020-11-27
692041,37,2020-09-11,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,4,0,59,46.16805,680.97876,0.0678,SES,2020-11-27
692614,37,2020-09-11,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,14,7,561,15.47013,619.91005,0.02496,SES,2020-11-27
692913,37,2020-09-11,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,0,16,12.3885,198.21606,0.0625,SES,2020-11-27
693726,37,2020-09-12,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,14,0,766,10.12995,554.2531299999999,0.01828,SES,2020-11-27
693786,37,2020-09-12,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,1,0,134,4.78538,641.24037,0.00746,SES,2020-11-27
694402,37,2020-09-12,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,27,0.0,666.83132,0.0,SES,2020-11-27
694579,37,2020-09-12,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,0,50,0.0,1267.1059300000002,0.0,SES,2020-11-27
694664,37,2020-09-12,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,13,0.0,377.79715,0.0,SES,2020-11-27
694874,37,2020-09-12,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,0,0,43,0.0,420.62017000000003,0.0,SES,2020-11-27
695941,37,2020-09-12,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,2,0,37,15.31042,283.24275,0.05405,SES,2020-11-27
696109,37,2020-09-12,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,0,0,49,0.0,959.0918,0.0,SES,2020-11-27
696507,37,2020-09-12,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,1,0,16,11.54734,184.75751,0.0625,SES,2020-11-27
697028,37,2020-09-12,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,2,0,29,44.7828,649.35065,0.06897,SES,2020-11-27
697250,37,2020-09-12,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,1,0,20,11.01322,220.26432000000003,0.05,SES,2020-11-27
697384,37,2020-09-12,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,0,34,0.0,294.62737999999996,0.0,SES,2020-11-27
697507,37,2020-09-12,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,0,8,0.0,175.36168,0.0,SES,2020-11-27
697629,37,2020-09-12,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,4,0,59,46.16805,680.97876,0.0678,SES,2020-11-27
698202,37,2020-09-12,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,14,0,561,15.47013,619.91005,0.02496,SES,2020-11-27
698501,37,2020-09-12,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,0,16,12.3885,198.21606,0.0625,SES,2020-11-27
699314,38,2020-09-13,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,14,0,766,10.12995,554.2531299999999,0.01828,SES,2020-11-27
699374,38,2020-09-13,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,1,0,134,4.78538,641.24037,0.00746,SES,2020-11-27
699990,38,2020-09-13,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,27,0.0,666.83132,0.0,SES,2020-11-27
700167,38,2020-09-13,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,0,50,0.0,1267.1059300000002,0.0,SES,2020-11-27
700252,38,2020-09-13,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,13,0.0,377.79715,0.0,SES,2020-11-27
700462,38,2020-09-13,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,0,0,43,0.0,420.62017000000003,0.0,SES,2020-11-27
701529,38,2020-09-13,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,2,0,37,15.31042,283.24275,0.05405,SES,2020-11-27
701697,38,2020-09-13,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,0,0,49,0.0,959.0918,0.0,SES,2020-11-27
702095,38,2020-09-13,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,1,0,16,11.54734,184.75751,0.0625,SES,2020-11-27
702616,38,2020-09-13,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,2,0,29,44.7828,649.35065,0.06897,SES,2020-11-27
702838,38,2020-09-13,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,1,0,20,11.01322,220.26432000000003,0.05,SES,2020-11-27
702972,38,2020-09-13,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,0,34,0.0,294.62737999999996,0.0,SES,2020-11-27
703095,38,2020-09-13,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,0,8,0.0,175.36168,0.0,SES,2020-11-27
703217,38,2020-09-13,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,4,0,59,46.16805,680.97876,0.0678,SES,2020-11-27
703790,38,2020-09-13,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,14,0,561,15.47013,619.91005,0.02496,SES,2020-11-27
704089,38,2020-09-13,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,0,16,12.3885,198.21606,0.0625,SES,2020-11-27
704902,38,2020-09-14,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,14,10,776,10.12995,561.48881,0.01804,SES,2020-11-27
704962,38,2020-09-14,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,1,0,134,4.78538,641.24037,0.00746,SES,2020-11-27
705578,38,2020-09-14,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,27,0.0,666.83132,0.0,SES,2020-11-27
705755,38,2020-09-14,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,2,52,0.0,1317.79017,0.0,SES,2020-11-27
705840,38,2020-09-14,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,13,0.0,377.79715,0.0,SES,2020-11-27
706050,38,2020-09-14,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,0,6,49,0.0,479.31136,0.0,SES,2020-11-27
707117,38,2020-09-14,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,2,3,40,15.31042,306.20837,0.05,SES,2020-11-27
707285,38,2020-09-14,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,0,1,50,0.0,978.6651,0.0,SES,2020-11-27
707683,38,2020-09-14,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,1,0,16,11.54734,184.75751,0.0625,SES,2020-11-27
708204,38,2020-09-14,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,2,0,29,44.7828,649.35065,0.06897,SES,2020-11-27
708426,38,2020-09-14,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,1,1,21,11.01322,231.27752999999998,0.047619999999999996,SES,2020-11-27
708560,38,2020-09-14,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,1,35,0.0,303.29289,0.0,SES,2020-11-27
708683,38,2020-09-14,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,0,8,0.0,175.36168,0.0,SES,2020-11-27
708805,38,2020-09-14,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,4,1,60,46.16805,692.52078,0.06667000000000001,SES,2020-11-27
709378,38,2020-09-14,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,14,26,587,15.47013,648.64029,0.02385,SES,2020-11-27
709677,38,2020-09-14,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,3,19,12.3885,235.38157,0.052629999999999996,SES,2020-11-27
710490,38,2020-09-15,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,14,0,776,10.12995,561.48881,0.01804,SES,2020-11-27
710550,38,2020-09-15,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,1,2,3,137,9.57075,655.5965,0.0146,SES,2020-11-27
711166,38,2020-09-15,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,27,0.0,666.83132,0.0,SES,2020-11-27
711343,38,2020-09-15,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,0,52,0.0,1317.79017,0.0,SES,2020-11-27
711428,38,2020-09-15,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,13,0.0,377.79715,0.0,SES,2020-11-27
711638,38,2020-09-15,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,0,0,49,0.0,479.31136,0.0,SES,2020-11-27
712705,38,2020-09-15,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,2,2,42,15.31042,321.51878999999997,0.047619999999999996,SES,2020-11-27
712873,38,2020-09-15,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,0,0,50,0.0,978.6651,0.0,SES,2020-11-27
713271,38,2020-09-15,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,1,0,16,11.54734,184.75751,0.0625,SES,2020-11-27
713792,38,2020-09-15,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,2,0,29,44.7828,649.35065,0.06897,SES,2020-11-27
714014,38,2020-09-15,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,1,0,21,11.01322,231.27752999999998,0.047619999999999996,SES,2020-11-27
714148,38,2020-09-15,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,0,35,0.0,303.29289,0.0,SES,2020-11-27
714271,38,2020-09-15,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,0,8,0.0,175.36168,0.0,SES,2020-11-27
714393,38,2020-09-15,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,4,0,60,46.16805,692.52078,0.06667000000000001,SES,2020-11-27
714967,38,2020-09-15,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,1,15,3,590,16.57514,651.9553099999999,0.025419999999999998,SES,2020-11-27
715267,38,2020-09-15,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,0,19,12.3885,235.38157,0.052629999999999996,SES,2020-11-27
716080,38,2020-09-16,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,14,18,794,10.12995,574.51304,0.01763,SES,2020-11-27
716140,38,2020-09-16,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,2,0,137,9.57075,655.5965,0.0146,SES,2020-11-27
716756,38,2020-09-16,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,27,0.0,666.83132,0.0,SES,2020-11-27
716933,38,2020-09-16,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,0,52,0.0,1317.79017,0.0,SES,2020-11-27
717018,38,2020-09-16,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,13,0.0,377.79715,0.0,SES,2020-11-27
717228,38,2020-09-16,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,0,10,59,0.0,577.13,0.0,SES,2020-11-27
718295,38,2020-09-16,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,2,3,45,15.31042,344.48442,0.04444,SES,2020-11-27
718463,38,2020-09-16,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,1,1,0,50,19.5733,978.6651,0.02,SES,2020-11-27
718861,38,2020-09-16,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,1,0,16,11.54734,184.75751,0.0625,SES,2020-11-27
719382,38,2020-09-16,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,2,0,29,44.7828,649.35065,0.06897,SES,2020-11-27
719604,38,2020-09-16,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,1,0,21,11.01322,231.27752999999998,0.047619999999999996,SES,2020-11-27
719738,38,2020-09-16,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,0,35,0.0,303.29289,0.0,SES,2020-11-27
719861,38,2020-09-16,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,0,8,0.0,175.36168,0.0,SES,2020-11-27
719983,38,2020-09-16,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,4,0,60,46.16805,692.52078,0.06667000000000001,SES,2020-11-27
720557,38,2020-09-16,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,15,1,591,16.57514,653.06032,0.02538,SES,2020-11-27
720857,38,2020-09-16,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,0,19,12.3885,235.38157,0.052629999999999996,SES,2020-11-27
721670,38,2020-09-17,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,14,0,794,10.12995,574.51304,0.01763,SES,2020-11-27
721730,38,2020-09-17,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,2,0,137,9.57075,655.5965,0.0146,SES,2020-11-27
722346,38,2020-09-17,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,27,0.0,666.83132,0.0,SES,2020-11-27
722523,38,2020-09-17,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,0,52,0.0,1317.79017,0.0,SES,2020-11-27
722608,38,2020-09-17,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,13,0.0,377.79715,0.0,SES,2020-11-27
722818,38,2020-09-17,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,0,0,59,0.0,577.13,0.0,SES,2020-11-27
723885,38,2020-09-17,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,2,0,45,15.31042,344.48442,0.04444,SES,2020-11-27
724053,38,2020-09-17,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,1,0,50,19.5733,978.6651,0.02,SES,2020-11-27
724451,38,2020-09-17,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,1,0,16,11.54734,184.75751,0.0625,SES,2020-11-27
724972,38,2020-09-17,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,2,0,29,44.7828,649.35065,0.06897,SES,2020-11-27
725194,38,2020-09-17,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,1,0,21,11.01322,231.27752999999998,0.047619999999999996,SES,2020-11-27
725328,38,2020-09-17,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,0,35,0.0,303.29289,0.0,SES,2020-11-27
725451,38,2020-09-17,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,0,8,0.0,175.36168,0.0,SES,2020-11-27
725573,38,2020-09-17,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,4,0,60,46.16805,692.52078,0.06667000000000001,SES,2020-11-27
726147,38,2020-09-17,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,15,0,591,16.57514,653.06032,0.02538,SES,2020-11-27
726447,38,2020-09-17,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,0,19,12.3885,235.38157,0.052629999999999996,SES,2020-11-27
727260,38,2020-09-18,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,14,12,806,10.12995,583.1958599999999,0.01737,SES,2020-11-27
727320,38,2020-09-18,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,2,8,145,9.57075,693.8795,0.01379,SES,2020-11-27
727936,38,2020-09-18,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,27,0.0,666.83132,0.0,SES,2020-11-27
728113,38,2020-09-18,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,0,52,0.0,1317.79017,0.0,SES,2020-11-27
728198,38,2020-09-18,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,13,0.0,377.79715,0.0,SES,2020-11-27
728408,38,2020-09-18,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,0,0,59,0.0,577.13,0.0,SES,2020-11-27
729475,38,2020-09-18,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,2,0,45,15.31042,344.48442,0.04444,SES,2020-11-27
729643,38,2020-09-18,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,1,0,50,19.5733,978.6651,0.02,SES,2020-11-27
730041,38,2020-09-18,Brazil,MG,Nazareno/MG,3144508,31015.0,São João Del Rei,0,1,0,16,11.54734,184.75751,0.0625,SES,2020-11-27
730562,38,2020-09-18,Brazil,MG,Piedade do Rio Grande/MG,3150307,31015.0,São João Del Rei,0,2,0,29,44.7828,649.35065,0.06897,SES,2020-11-27
730784,38,2020-09-18,Brazil,MG,Prados/MG,3152709,31015.0,São João Del Rei,0,1,0,21,11.01322,231.27752999999998,0.047619999999999996,SES,2020-11-27
730918,38,2020-09-18,Brazil,MG,Resende Costa/MG,3154200,31015.0,São João Del Rei,0,0,0,35,0.0,303.29289,0.0,SES,2020-11-27
731041,38,2020-09-18,Brazil,MG,Ritápolis/MG,3156106,31015.0,São João Del Rei,0,0,0,8,0.0,175.36168,0.0,SES,2020-11-27
731163,38,2020-09-18,Brazil,MG,Santa Cruz de Minas/MG,3157336,31015.0,São João Del Rei,0,4,1,61,46.16805,704.0627900000001,0.06557,SES,2020-11-27
731737,38,2020-09-18,Brazil,MG,São João del Rei/MG,3162500,31015.0,São João Del Rei,0,15,13,604,16.57514,667.42544,0.02483,SES,2020-11-27
732037,38,2020-09-18,Brazil,MG,Tiradentes/MG,3168804,31015.0,São João Del Rei,0,1,0,19,12.3885,235.38157,0.052629999999999996,SES,2020-11-27
732850,38,2020-09-19,Brazil,MG,Barbacena/MG,3105608,31013.0,Barbacena,0,14,0,806,10.12995,583.1958599999999,0.01737,SES,2020-11-27
732910,38,2020-09-19,Brazil,MG,Barroso/MG,3105905,31015.0,São João Del Rei,0,2,0,145,9.57075,693.8795,0.01379,SES,2020-11-27
733526,38,2020-09-19,Brazil,MG,Carrancas/MG,3114600,31004.0,Lavras,0,0,0,27,0.0,666.83132,0.0,SES,2020-11-27
733703,38,2020-09-19,Brazil,MG,Conceição da Barra de Minas/MG,3115201,31015.0,São João Del Rei,0,0,0,52,0.0,1317.79017,0.0,SES,2020-11-27
733788,38,2020-09-19,Brazil,MG,Coronel Xavier Chaves/MG,3119708,31015.0,São João Del Rei,0,0,0,13,0.0,377.79715,0.0,SES,2020-11-27
733998,38,2020-09-19,Brazil,MG,Dores de Campos/MG,3123007,31015.0,São João Del Rei,0,0,0,59,0.0,577.13,0.0,SES,2020-11-27
735065,38,2020-09-19,Brazil,MG,Lagoa Dourada/MG,3137403,31015.0,São João Del Rei,0,2,0,45,15.31042,344.48442,0.04444,SES,2020-11-27
735233,38,2020-09-19,Brazil,MG,Madre de Deus de Minas/MG,3139102,31015.0,São João Del Rei,0,1,0,50,19.5733,978.6651,0.02,SES,2020-11-27
